SUELTO;2703;OLD PRINCE CORDERO;2703;5600,00;0,00;peso;0;
SUELTO;2704;OLD PRINCE EQUILIB;2704;4600,00;0,00;peso;0;
SUELTO;2705;OLD PRINCE EQUILIB;2705;5400,00;0,00;peso;0;
SUELTO;2706;OLD PRINCE NOVELES;2706;6300,00;0,00;peso;0;
SUELTO;2707;OLD PRINCE NOVELES;2707;7000,00;0,00;peso;0;
SUELTO;2708;OLD PRINCE PREMIUM;2708;3700,00;0,00;peso;0;
SUELTO;2709;OLD PRINCE EQUILIB;2709;5400,00;0,00;peso;0;
SUELTO;2710;OLD PRINCE EQUILIB;2710;5700,00;0,00;peso;0;
SUELTO;2711;OLD PRINCE NOVELES;2711;7000,00;0,00;peso;0;
SUELTO;2712;OLD PRINCE PREMIUM;2712;4100,00;0,00;peso;0;
SUELTO;2713;OLD PRINCE NOVELES;2713;6700,00;0,00;peso;0;
SUELTO;2801;PEDIGREE ADULTO PE;2801;4000,00;0,00;peso;0;
SUELTO;2802;PEDIGREE RP ADULTO;2802;4000,00;0,00;peso;0;
SUELTO;2803;PEDIGREE CACHORRO ;2803;4200,00;0,00;peso;0;
SUELTO;2804;PEDIGREE RP CACHOR;2804;4200,00;0,00;peso;0;
SUELTO;2805;PEDIGREE SENIOR PE;2805;4000,00;0,00;peso;0;
SUELTO;2901;PERFORMANCE ADULTO;2901;12500,00;0,00;peso;0;
SUELTO;2902;PERFORMANCE ADULTO;2902;7500,00;0,00;peso;0;
SUELTO;2903;PERFORMANCE CACHOR;2903;8200,00;0,00;peso;0;
SUELTO;2904;PERFORMANCE KITTEN;2904;13300,00;0,00;peso;0;
SUELTO;2905;PERFORMANCE LIGHT ;2905;7500,00;0,00;peso;0;
SUELTO;3001;PRO PLAN ADULTO GA;3001;15000,00;0,00;peso;0;
SUELTO;3002;PRO PLAN ADULTO PE;3002;10000,00;0,00;peso;0;
SUELTO;3003;PRO PLAN EN ADULTO;3003;10500,00;0,00;peso;0;
SUELTO;3004;PRO PLAN NF ADULTO;3004;11500,00;0,00;peso;0;
SUELTO;3005;PRO PLAN RP ADULTO;3005;12500,00;0,00;peso;0;
SUELTO;3006;PRO PLAN URINARY A;3006;10300,00;0,00;peso;0;
SUELTO;3007;PRO PLAN CACHORRO ;3007;11000,00;0,00;peso;0;
SUELTO;3008;PRO PLAN RP CACHOR;3008;13500,00;0,00;peso;0;
SUELTO;3009;PRO PLAN RP DERMA ;3009;14000,00;0,00;peso;0;
SUELTO;3010;PRO PLAN KITTEN GA;3010;18000,00;0,00;peso;0;
SUELTO;3011;PRO PLAN LIGHT PER;3011;11500,00;0,00;peso;0;
SUELTO;3012;PRO PLAN RP LIGHT ;3012;14000,00;0,00;peso;0;
SUELTO;3013;PRO PLAN SENIOR GA;3013;17500,00;0,00;peso;0;
SUELTO;3014;PRO PLAN SENIOR PE;3014;11000,00;0,00;peso;0;
SUELTO;3015;PRO PLAN RP SENIOR;3015;13500,00;0,00;peso;0;
SUELTO;3016;PRO PLAN URINARY G;3016;16000,00;0,00;peso;0;
SUELTO;3101;REY CAN ADULTO PER;3101;2300,00;0,00;peso;0;
SUELTO;3102;REY CAN CACHORRO P;3102;3000,00;0,00;peso;0;
SUELTO;3201;REY CAT ADULTO GAT;3201;3500,00;0,00;peso;0;
SUELTO;3301;ROYAL CANIN HEPATI;3301;17000,00;0,00;peso;0;
SUELTO;3302;ROYAL CANIN HIPOAL;3302;18000,00;0,00;peso;0;
SUELTO;3303;ROYAL CANIN RENAL ;3303;16000,00;0,00;peso;0;
SUELTO;3304;ROYAL CANIN URINAR;3304;17000,00;0,00;peso;0;
SUELTO;3305;ROYAL CANIN ADULTO;3305;15000,00;0,00;peso;0;
SUELTO;3306;ROYAL CANIN CARDIA;3306;18000,00;0,00;peso;0;
SUELTO;3307;ROYAL CANIN DIABET;3307;18000,00;0,00;peso;0;
SUELTO;3308;ROYAL CANIN CACHOR;3308;14000,00;0,00;peso;0;
SUELTO;3309;ROYAL CANIN URINAR;3309;25000,00;0,00;peso;0;
SUELTO;3401;ROYAL CANIN RP CAR;3401;8800,00;0,00;peso;0;
SUELTO;3501;ROYAL CANIN GASTRO;3501;15500,00;0,00;peso;0;
SUELTO;3601;ROYAL FIT ADULTO G;3601;21000,00;0,00;peso;0;
SUELTO;3701;SABROSITO ADULTO G;3701;2800,00;0,00;peso;0;
SUELTO;3702;SABROSITO ADULTO P;3702;1900,00;0,00;peso;0;
SUELTO;3703;SABROSITO RP ADULT;3703;2200,00;0,00;peso;0;
SUELTO;3704;SABROSITO CACHORRO;3704;2500,00;0,00;peso;0;
SUELTO;3801;SIEGER ADULTO GATO;3801;14200,00;0,00;peso;0;
SUELTO;3802;SIEGER CRIADORES A;3802;10000,00;0,00;peso;0;
SUELTO;3803;SIEGER ADULTO PERR;3803;7500,00;0,00;peso;0;
SUELTO;3804;SIEGER CRIADORES A;3804;6000,00;0,00;peso;0;
SUELTO;3805;SIEGER RP ADULTO P;3805;7900,00;0,00;peso;0;
SUELTO;3806;SIEGER CACHORRO PE;3806;8000,00;0,00;peso;0;
SUELTO;3807;SIEGER RP CACHORRO;3807;8600,00;0,00;peso;0;
SUELTO;3808;SIEGER DERMA PERRO;3808;9000,00;0,00;peso;0;
SUELTO;3809;SIEGER KITTEN GATO;3809;14200,00;0,00;peso;0;
SUELTO;3810;SIEGER LIGHT PERRO;3810;7800,00;0,00;peso;0;
SUELTO;3811;SIEGER SENIOR GATO;3811;16400,00;0,00;peso;0;
SUELTO;3812;SIEGER SENIOR PERR;3812;7900,00;0,00;peso;0;
SUELTO;3813;SIEGER RP SENIOR P;3813;8600,00;0,00;peso;0;
SUELTO;3814;SIEGER STERILIZED ;3814;14200,00;0,00;peso;0;
SUELTO;3815;SIEGER URINARY GAT;3815;14200,00;0,00;peso;0;
SUELTO;3901;SIMPLI ADULTO GATO;3901;3200,00;0,00;peso;0;
SUELTO;3902;SIMPLI ADULTO PERR;3902;2100,00;0,00;peso;0;
SUELTO;3903;SIMPLI CACHORRO PE;3903;2600,00;0,00;peso;0;
SUELTO;4001;THERAPY GASTRO ADU;4001;10200,00;0,00;peso;0;
SUELTO;4002;THERAPY OBESITY AD;4002;10700,00;0,00;peso;0;
SUELTO;4003;THERAPY RENAL ADUL;4003;10600,00;0,00;peso;0;
SUELTO;4101;TIERNITOS ADULTO P;4101;1600,00;0,00;peso;0;
SUELTO;4201;UPPER CROCK ADULTO;4201;4300,00;0,00;peso;0;
SUELTO;4202;UPPER CROCK ADULTO;4202;3200,00;0,00;peso;0;
SUELTO;4203;UPPER CROCK CERDO ;4203;4500,00;0,00;peso;0;
SUELTO;4204;UPPER CROCK RP ADU;4204;3600,00;0,00;peso;0;
SUELTO;4205;UPPER CROCK CACHOR;4205;3500,00;0,00;peso;0;
